DELETION LOG
============
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Jayboi_Services_Training/Jayboi_Services_LLC_Training_Guide.pdf (1358494 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Documents/Jayboi_Services_LLC_Training_Guide.pdf (1358494 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Documents/Jayboi_Services_Training/Jayboi_Services_LLC_Training_Guide.pdf (1358494 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Ollama_Models/manifests/registry.ollama.ai/library/llava/latest (1011 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/scraper.log (4721 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/scraper.log (4721 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/workflow_manual_add.txt (879 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/manual_workflow_upload_me.yml (879 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/workflow_manual_add.txt (879 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/manual_workflow_upload_me.yml (879 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/requirements.txt (111 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/requirements.txt (111 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/service_account.json (2367 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/service_account.json (2367 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/email_preview.html (4761 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/email_preview.html (4761 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/CLOUD_ACTIVATION.txt (3814 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/CLOUD_ACTIVATION.txt (3814 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/Run_Email_Backfill.command (343 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/Run_Email_Backfill.command (343 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/run.sh (599 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/run.sh (599 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/gemini.md (1889 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/gemini.md (1889 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/Tech Trap Prompt.md (1889 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/instructions/deploy_trap_guide.md (1889 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/Run_Scraper.command (153 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/Run_Scraper.command (153 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/main.py (2554 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/main.py (2554 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Relax_and_Smile_Dental_Care.pdf (2554 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/install_cron.sh (304 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/install_cron.sh (304 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/restore_audit.py (2177 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/restore_audit.py (2177 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/call_manager.py (7051 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/call_manager.py (7051 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/fmcsa_scraper.py (10916 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/fmcsa_scraper.py (10916 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/debug_sheet_structure.py (830 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/debug_sheet_structure.py (830 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Tech Trap Solutions/app/src/logic/pricing/assignTier.js (830 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/cleanup_sheet.py (154 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/cleanup_sheet.py (154 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/check_email_config.py (714 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/check_email_config.py (714 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/migrate_sheet.py (1943 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/migrate_sheet.py (1943 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify/functions/track-order.js (1943 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify/functions/track-order.js (1943 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/debug_scraper.py (2794 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/debug_scraper.py (2794 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/test_sheets_connection.py (1291 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/test_sheets_connection.py (1291 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/test_dba.py (1245 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/test_dba.py (1245 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/email_sender.py (3223 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/email_sender.py (3223 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/tools/reorder_now.py (228 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/tools/reorder_now.py (228 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/architecture/SOP_FMCSA_Scraper.md (2166 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/architecture/SOP_FMCSA_Scraper.md (2166 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/templates/flyer.png (486107 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/templates/flyer.png (486107 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/templates/email_template.html (4778 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/templates/email_template.html (4778 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/templates/email_body.txt (926 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/templates/email_body.txt (926 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck Scraper Master File/templates/email_1_compliance.html (3751 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck Scraper Master File/templates/email_1_compliance.html (3751 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Documents/Fulfillment_Guide.html (16464 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck_Scraper_Controls/Run_Standard_30_Days.command (414 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck_Scraper_Controls/Run_Standard_30_Days.command (414 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck_Scraper_Controls/Run_Deep_Catchup_90_Days.command (460 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck_Scraper_Controls/Run_Deep_Catchup_90_Days.command (460 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Truck_Scraper_Controls/INSTRUCTIONS.md (1780 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Truck_Scraper_Controls/INSTRUCTIONS.md (1780 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Legal_Data/FMCSA_Part_395_HOS.pdf (541 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Legal_Data/Georgia_CDL_Manual.pdf (115741 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Legal_Data/Florida_CDL_Handbook.pdf (7569979 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Legal_Data/FMCSA_Green_Book_Overview.pdf (15405 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/index.html (28291 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/index.html (28291 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify.toml (1836 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify.toml (1836 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/contact.html (21486 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/contact.html (21486 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/track-order.html (19947 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/track-order.html (19947 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/_headers (901 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/_headers (901 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/package-lock.json (30959 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/package-lock.json (30959 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/package.json (374 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/package.json (374 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/sitemap.xml (1199 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/sitemap.xml (1199 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/firebase.json (129 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/firebase.json (129 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/policies.html (11620 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/policies.html (11620 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/robots.txt (78 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/robots.txt (78 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/personalize/index.html (75480 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/personalize/index.html (75480 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/products/gift-sets.html (27702 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/products/gift-sets.html (27702 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/products/index.html (37360 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/products/index.html (37360 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/products/specialty-memorials.html (20629 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/products/specialty-memorials.html (20629 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/products/pet-memorials.html (17258 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/products/pet-memorials.html (17258 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/admin/index.html (50393 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/admin/index.html (50393 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/admin/guide.html (9173 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/admin/guide.html (9173 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify/functions/get-stats.js (2042 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify/functions/get-stats.js (2042 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify/functions/manage-settings.js (2152 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify/functions/manage-settings.js (2152 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify/functions/new-order.js (8041 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify/functions/new-order.js (8041 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify/functions/generate-mockup.js (3188 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify/functions/generate-mockup.js (3188 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify/functions/pod-webhook.js (3876 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify/functions/pod-webhook.js (3876 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/netlify/functions/utils/googleSheets.js (799 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/netlify/functions/utils/googleSheets.js (799 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/marketing/newsletter.html (5224 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/marketing/newsletter.html (5224 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/memorial_blanket_1767761174045.png (978482 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/memorial_blanket_1767761174045.png (978482 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/pet_urn_necklace.png (464693 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/pet_urn_necklace.png (464693 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/diverse_candle_1767762172626.png (653104 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/diverse_candle_1767762172626.png (653104 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/memorial_candle_1767761203396.png (674717 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/memorial_candle_1767761203396.png (674717 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/diverse_mug_1767762203779.png (669449 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/diverse_mug_1767762203779.png (669449 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/memorial_ornament_1767761217557.png (694765 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/memorial_ornament_1767761217557.png (694765 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/memorial_mug_1767761245643.png (688493 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/memorial_mug_1767761245643.png (688493 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/diverse_blanket_1767762141592.png (825765 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/diverse_blanket_1767762141592.png (825765 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/diverse_urn_1767762174313.png (574085 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/diverse_urn_1767762174313.png (574085 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/premium_woven_blanket.png (958434 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/premium_woven_blanket.png (958434 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/favicon.png (543253 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/favicon.png (543253 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/logo.png (224108 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/logo.png (224108 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/logo-red.png (461800 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/logo-red.png (461800 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/placeholder_tie.svg (327 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/placeholder_tie.svg (327 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/diverse_tshirt_1767762157367.png (734016 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/diverse_tshirt_1767762157367.png (734016 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/framed_portrait.png (761434 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/framed_portrait.png (761434 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/pet_garden_stone.png (949510 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/pet_garden_stone.png (949510 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/memorial_tshirt_1767761188195.png (675818 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/memorial_tshirt_1767761188195.png (675818 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/diverse_ornament_1767762188044.png (718122 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/diverse_ornament_1767762188044.png (718122 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/keepsake_pillow.png (811320 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/keepsake_pillow.png (811320 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/assets/images/memorial_gift_set_1767761231998.png (710334 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/assets/images/memorial_gift_set_1767761231998.png (710334 bytes)
[Deleted] /Volumes/CeeJay SSD/HDD_Import_20260131/Infinite-Bond-Memorials/for-funeral-homes/index.html (36223 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/Infinite-Bond-Memorials/for-funeral-homes/index.html (36223 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/automation.log (17900 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/run_daily_job.sh (461 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/USER_MANUAL.md (3400 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/com.newguy.leadpuller.plist (862 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/target_cities.txt (227 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/setup_guide.md (1610 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/automation_guide.md (820 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/run_pipeline.sh (451 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/setup_env.py (969 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/clean_sheet.py (2631 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/inspect_sheet.py (981 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/run_unified_pipeline.py (8606 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/report_generator.py (3883 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/csv_exporter.py (1242 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/cleanup_tabs.py (950 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/fix_headers.py (2932 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/web_hunter/test_scraper.py (1319 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/web_hunter/send_campaign.py (9849 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/web_hunter/mock_mailer.py (1552 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/web_hunter/run_web_random.sh (207 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/web_hunter/web_main.py (5228 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/tools/web_hunter/mailer.py (4147 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_1800_Emergency_Dentist_Miami_24_Hour.pdf (2573 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Marietta_Dental_Professionals.pdf (2568 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Pipedreamz_Plumbing.pdf (2568 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_East_Cobb_Family_Dentistry.pdf (2568 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Piedmont_Plumbing.pdf (2586 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Rooter_King_Plumbers.pdf (2586 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Delta_Plumbing_The_Educated_Plumber.pdf (2564 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Elliott_Elite_Plumbing.pdf (2564 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Harmony_Dental_Studio.pdf (2580 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/web_leads_Roofer_Alpharetta,_GA.csv (11286 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Atlantis_Plumbing.pdf (2570 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Majestic_Plumbing,_Electric_&_HVAC.pdf (2598 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Frazier_Plumbing_Service_of_Atlanta.pdf (2598 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Miami_Dental_Sedation_Spa_-_Miami.pdf (2563 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Plumbing_Express.pdf (2563 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Gardner's_Roof_Repair_Co.pdf (2563 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Atlanta_Plumbing_Sewer_Drain_Cleaning.pdf (2606 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_PlumbPros_Plumbing.pdf (2559 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_My_Emergency_Dental.pdf (2566 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_New_Era_Plumbing,LLC.pdf (2604 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Swift_Brothers_Plumbing,_Heating_&_Air.pdf (2590 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Apple_Roofing.pdf (2513 bytes)
[Deleted] /Volumes/CeeJay SSD/desktop_migrated/lead puller/output/Audit_Atlanta_Plumbing_&_Drain_CO.pdf (2578 bytes)
